MOT.Q0,MOT.Q1,MOT.Q3,Label
0.742524,-0.020752,-0.152161,0
0.672017,0.093933,-0.09906,0
0.679173,0.016235,-0.099731,0
0.3321,-0.542664,-0.611328,2
0.697952,0.106323,0.0625,0
0.775804,-0.024292,-0.12384,0
0.850075,-0.051147,-0.105286,0
0.727953,0.036133,-0.138733,0
0.517176,-0.130798,-0.218872,1
0.329566,-0.540344,-0.614136,2
0.552817,-0.109924,-0.24054,1
0.561876,-0.14563,-0.273926,1
0.790999,0.040344,-0.15741,0
0.322723,-0.54248,-0.614807,2
0.808878,-0.017883,-0.169861,0
0.821707,-0.078247,-0.1745,0
0.31083,-0.565552,-0.645142,2
0.651135,-0.005554,-0.176392,0
0.781128,-0.028198,-0.222168,0
0.331905,-0.543152,-0.611938,2
0.313616,-0.566956,-0.644104,2
0.311407,-0.567566,-0.643982,2
0.678946,0.004517,-0.01825,1
0.684657,-0.145691,-0.293762,1
0.311973,-0.565979,-0.643982,2
0.331247,-0.542114,-0.612793,2
0.321026,-0.539734,-0.616699,2
0.332563,-0.54248,-0.611755,2
0.665983,-0.15625,-0.308411,1
0.721445,0.00647,0.031799,1
0.714569,0.012634,-0.129395,0
0.829395,-0.031982,-0.195068,0
0.666866,-0.051514,0.042358,1
0.78083,0.059387,-0.169006,0
0.668393,-0.103821,-0.326843,1
0.705558,-0.042236,0.074768,1
0.72823,0.007751,-0.131226,0
0.321675,-0.539551,-0.616333,2
0.848851,0.081909,-0.096558,1
0.806428,-0.038635,-0.223999,0
0.603761,-0.077576,-0.228699,1
0.329962,-0.54071,-0.613647,2
0.631199,-0.110046,-0.316589,1
0.792329,-0.016296,-0.169617,0
0.858468,0.038452,-0.213379,0
0.323783,-0.541321,-0.61499,2
0.880606,-0.03418,-0.175293,0
0.831963,-0.043396,-0.206543,0
0.618237,-0.021729,0.044617,1
0.682425,-0.045837,-0.169067,0
0.325176,-0.541504,-0.614563,2
0.331772,-0.542053,-0.61261,2
0.310532,-0.566223,-0.645508,2
0.324743,-0.541199,-0.614685,2
0.825676,0.006653,-0.194092,0
0.690073,-0.017517,-0.166016,0
0.311164,-0.56488,-0.645569,2
0.697721,-0.064819,0.008606,1
0.325658,-0.542114,-0.61377,2
0.330638,-0.542725,-0.612488,2
0.8065,-0.008179,-0.189636,0
0.615422,-0.138062,-0.22998,1
0.322495,-0.540161,-0.616028,2
0.805741,0.022339,-0.187378,0
0.612845,-0.06897,-0.241943,1
0.620572,-0.220459,-0.356384,1
0.310651,-0.56604,-0.645264,2
0.324942,-0.541138,-0.614258,2
0.679496,0.065247,-0.1604,0
0.313026,-0.566101,-0.644409,2
0.610958,-0.109619,-0.306274,1
0.329513,-0.541504,-0.613892,2
0.639369,-0.021362,0.059509,1
0.857853,-0.013489,-0.212891,0
0.672053,0.118835,0.070068,0
0.655197,0.111267,-0.177002,0
0.70523,0.03241,-0.12384,0
0.411747,-0.128418,-0.252502,1
0.308867,-0.565796,-0.646179,2
0.709908,0.034912,-0.156799,0
0.311886,-0.565247,-0.646057,2
0.322392,-0.540527,-0.616089,2
0.541366,-0.20166,-0.264099,1
0.834704,0.029602,-0.205627,0
0.323332,-0.542969,-0.614197,2
0.69002,-0.038147,-0.111633,0
0.329925,-0.54071,-0.614136,2
0.830591,0.072083,-0.043579,1
0.863942,0.029907,-0.195923,0
0.328918,-0.540894,-0.613953,2
0.691664,-0.045593,0.081238,1
0.802703,-0.03064,-0.183777,0
0.309236,-0.563599,-0.647766,2
0.638244,-0.034973,0.059631,1
0.76143,0.028259,-0.175232,0
0.753518,0.006104,0.015076,1
0.65975,-0.101074,-0.334534,1
0.322026,-0.542297,-0.614441,2
0.332802,-0.542969,-0.611145,2
0.766128,0.01001,-0.190552,0
0.310979,-0.565735,-0.645142,2
0.795681,-0.008423,-0.229065,0
0.755178,-0.026001,-0.133301,0
0.73019,0.007751,-0.135254,0
0.331404,-0.54248,-0.611633,2
0.323934,-0.541321,-0.615051,2
0.699071,0.076111,-0.158691,0
0.866099,-0.036316,-0.139709,0
0.672649,0.044128,-0.129333,0
0.865359,-0.02533,-0.191711,0
0.310459,-0.564453,-0.646667,2
0.312857,-0.564453,-0.645935,2
0.331465,-0.542664,-0.61261,2
0.311508,-0.566345,-0.645508,2
0.312197,-0.565186,-0.645691,2
0.713693,0.096802,0.056824,0
0.683904,0.085815,0.035583,0
0.676944,-0.145874,-0.282654,1
0.330221,-0.54126,-0.613586,2
0.563554,-0.164185,-0.239258,1
0.309931,-0.564941,-0.646301,2
0.68478,-0.065918,0.08606,1
0.32602,-0.542236,-0.613281,2
0.853325,-0.041382,-0.228027,0
0.867058,-0.058533,-0.203857,0
0.619624,-0.104309,-0.292419,1
0.687801,-0.049194,0.081726,1
0.531109,-0.092773,-0.262573,1
0.851535,-0.027466,-0.254028,0
0.322758,-0.542358,-0.61499,2
0.322451,-0.540955,-0.61676,2
0.766505,0.084717,-0.200073,0
0.310695,-0.564819,-0.646118,2
0.585806,-0.186218,-0.337036,1
0.718241,0.056641,-0.127625,0
0.730724,0.027649,-0.174927,0
0.655657,0.051514,-0.098083,0
0.682667,-0.000549,0.044556,1
0.311539,-0.565552,-0.645996,2
0.512303,-0.176697,-0.192383,1
0.837516,-0.022217,-0.234741,0
0.321678,-0.541748,-0.615295,2
0.820118,0.131592,-0.039124,1
0.599645,-0.181458,-0.330261,1
0.765335,0.026428,-0.184998,0
0.777171,0.047485,-0.019348,1
0.781711,0.051331,-0.008972,1
0.62905,-0.205383,-0.362671,1
0.774639,0.104614,-0.088989,1
0.454033,-0.170898,-0.19635,1
0.323314,-0.541382,-0.615417,2
0.694076,0.062195,-0.14325,0
0.325573,-0.542175,-0.613525,2
0.526792,-0.189026,-0.263489,1
0.310653,-0.565918,-0.645447,2
0.331833,-0.542297,-0.611938,2
0.769762,-0.053833,-0.212219,0
0.429954,-0.091003,-0.154724,1
0.835018,0.084473,-0.074036,1
0.331105,-0.542053,-0.611938,2
0.766331,0.043091,-0.170898,0
0.593519,-0.069336,-0.267761,1
0.590645,-0.176453,-0.318542,1
0.666758,0.041626,-0.105225,0
0.798472,-0.00238,-0.178711,0
0.309094,-0.566101,-0.645996,2
0.649105,0.102905,-0.115051,0
0.323698,-0.542175,-0.613953,2
0.310825,-0.567444,-0.644409,2
0.332065,-0.542664,-0.611206,2
0.743219,-0.024719,-0.188049,0
0.765508,0.027283,0.016357,1
0.647392,-0.218506,-0.328247,1
0.495381,-0.153015,-0.246521,1
0.687176,-0.012573,-0.161011,0
0.694853,-0.020081,-0.161743,0
0.707341,0.05365,-0.161438,0
0.693155,0.012329,-0.097107,0
0.813934,-0.039063,-0.216736,0
0.844544,-0.029907,-0.206787,0
0.322276,-0.538574,-0.617249,2
0.760764,0.021912,-0.222473,0
0.309771,-0.566467,-0.645813,2
0.861098,0.119812,-0.027649,1
0.84416,-0.024414,-0.117065,0
0.444651,-0.109131,-0.209167,1
0.868773,0.0401,-0.163208,0
0.659949,0.049011,-0.10022,0
0.803718,-0.046082,-0.213989,0
0.322171,-0.540466,-0.616211,2
0.806967,0.210754,-0.061462,1
0.513182,-0.182007,-0.212708,1
0.780648,0.047485,-0.027466,1
0.322993,-0.543457,-0.614319,2
0.314118,-0.567505,-0.643799,2
0.685384,0.069641,-0.129089,0
0.549646,-0.037964,-0.230103,1
0.323863,-0.540588,-0.614746,2
0.312929,-0.565979,-0.645142,2
0.332357,-0.542236,-0.611755,2
0.727213,0.013367,0.001648,1
0.77933,0.020935,-0.171814,0
0.816303,-0.033142,-0.215454,0
0.330887,-0.541931,-0.611694,2
0.653692,0.113403,-0.179688,0
0.869314,-0.005798,-0.198303,0
0.322011,-0.541016,-0.615295,2
0.41212,-0.183655,-0.183533,1
0.310486,-0.566833,-0.645264,2
0.686739,0.106873,-0.092163,0
0.309245,-0.564453,-0.647095,2
0.810022,0.001526,-0.179565,0
0.849639,-0.027405,-0.200928,0
0.3295,-0.541687,-0.613831,2
0.330645,-0.542053,-0.61261,2
0.326193,-0.542542,-0.613342,2
0.58814,-0.13324,-0.276733,1
0.311961,-0.565796,-0.644226,2
0.310845,-0.565857,-0.645447,2
0.756462,0.019104,-0.194336,0
0.692634,-0.023193,-0.197632,0
0.674289,0.007874,0.029053,1
0.862079,-0.127869,-0.160645,0
0.674039,-0.058411,-0.334778,1
0.525973,-0.187134,-0.273376,1
0.771624,0.039612,-0.052246,1
0.81626,0.014954,-0.190674,0
0.609902,-0.022888,0.053406,1
0.811812,-0.03656,-0.206604,0
0.607086,-0.07196,-0.277588,1
0.323131,-0.54187,-0.61499,2
0.470937,-0.177124,-0.166443,1
0.320598,-0.54071,-0.617004,2
0.726489,0.060425,-0.164856,0
0.330349,-0.541992,-0.613525,2
0.696042,0.062317,-0.092468,0
0.396742,-0.104675,-0.249756,1
0.313108,-0.566772,-0.644165,2
0.75604,-0.013245,-0.175232,0
0.682366,0.03241,-0.104065,0
0.632409,-0.221558,-0.363647,1
0.310965,-0.56488,-0.646667,2
0.608328,-0.071472,0.062012,1
0.673272,0.038391,-0.112366,0
0.621572,-0.071472,0.124939,1
0.849068,-0.007874,-0.209595,0
0.800956,0.06543,-0.080994,1
0.68534,0.075134,-0.129272,0
0.322251,-0.542175,-0.615417,2
0.324377,-0.540222,-0.615784,2
0.707963,0.022644,-0.113037,0
0.80266,-0.034363,-0.121948,0
0.322733,-0.543091,-0.614685,2
0.318664,-0.53949,-0.618042,2
0.321918,-0.541626,-0.614807,2
0.438946,-0.136902,-0.209167,1
0.322974,-0.541809,-0.615173,2
0.452972,-0.155273,-0.188782,1
0.309578,-0.565002,-0.646301,2
0.312708,-0.566101,-0.644409,2
0.794434,-0.064087,-0.182251,0
0.668692,0.068542,-0.140137,0
0.782567,-0.042358,-0.181763,0
0.587279,-0.112061,-0.271667,1
0.84966,-0.010986,-0.128601,0
0.309391,-0.564697,-0.646851,2
0.329628,-0.540466,-0.614136,2
0.746897,0.061829,-0.130005,0
0.329745,-0.541077,-0.61377,2
0.857598,-0.031006,-0.136841,0
0.84246,-0.008789,-0.204224,0
0.731487,0.046021,-0.162598,0
0.311902,-0.565308,-0.645264,2
0.700862,0.053345,-0.115967,0
0.467409,-0.187317,-0.140808,1
0.855897,-0.018738,-0.17688,0
0.642465,-0.15332,-0.341064,1
0.324967,-0.541443,-0.614258,2
0.32404,-0.540039,-0.615417,2
0.325764,-0.542358,-0.613403,2
0.320561,-0.540588,-0.616333,2
0.310644,-0.565552,-0.645386,2
0.810022,-0.016907,-0.198181,0
0.664252,0.078979,-0.144897,0
0.331535,-0.542908,-0.612122,2
0.537479,-0.187744,-0.275269,1
0.685784,-0.012573,-0.163696,0
0.715985,0.065125,-0.154541,0
0.330825,-0.542542,-0.612549,2
0.844854,0.005005,-0.232117,0
0.682349,0.046631,-0.145386,0
0.311105,-0.564575,-0.646057,2
0.321524,-0.540527,-0.617432,2
0.621256,-0.182373,-0.389099,1
0.325283,-0.54187,-0.613525,2
0.324841,-0.541321,-0.614197,2
0.661007,-0.054993,-0.300537,1
0.80303,-0.018005,-0.104858,0
0.654029,0.07959,-0.125671,0
0.309378,-0.563599,-0.647583,2
0.749445,0.039124,-0.02887,1
0.331519,-0.542175,-0.612732,2
0.677436,0.073914,-0.120911,0
0.636154,-0.087158,-0.250305,1
0.770878,0.094971,-0.072021,1
0.694709,0.072083,-0.155884,0
0.839987,-0.028076,-0.181213,0
0.559035,-0.235291,-0.241455,1
0.67696,0.048218,-0.099548,0
0.811339,-0.011841,-0.211304,0
0.745075,0.028137,-0.210693,0
0.324322,-0.542297,-0.613892,2
0.755292,-0.006287,-0.107117,0
0.726122,0.039368,-0.192566,0
0.682189,0.0578,-0.148682,0
0.676703,0.050171,-0.135254,0
0.721432,-0.039246,0.006104,1
0.834182,0.139954,-0.089111,1
0.694467,0.057312,-0.160828,0
0.330576,-0.541504,-0.613647,2
0.310688,-0.564209,-0.646423,2
0.587469,-0.101318,-0.265381,1
0.617702,-0.184998,-0.388367,1
0.814916,0.005493,-0.168945,0
0.660571,-0.054626,-0.31189,1
0.47771,-0.17157,-0.154053,1
0.856594,-0.015686,-0.205688,0
0.814979,0.020081,-0.198486,0
0.331403,-0.54303,-0.612366,2
0.526328,-0.153687,-0.25,1
0.314164,-0.567261,-0.643799,2
0.312695,-0.565918,-0.644653,2
0.514239,-0.172241,-0.265503,1
0.69004,0.060242,-0.158569,0
0.33168,-0.54248,-0.611389,2
0.31114,-0.564758,-0.645996,2
0.849063,-0.010193,-0.184631,0
0.309179,-0.564636,-0.646851,2
0.322534,-0.54248,-0.615234,2
0.698796,0.048401,-0.15741,0
0.312825,-0.564331,-0.646057,2
0.322446,-0.542603,-0.614563,2
0.486299,-0.204285,-0.185669,1
0.786209,0.086792,-0.217102,0
0.322156,-0.541443,-0.615784,2
0.641959,-0.047974,0.064514,1
0.322717,-0.541565,-0.616272,2
0.3115,-0.563721,-0.646729,2
0.310468,-0.566895,-0.645142,2
0.848952,-0.046204,-0.210327,0
0.855739,0.037048,-0.214966,0
0.854918,-0.093079,-0.177246,0
0.66469,0.101318,-0.147949,0
0.77345,0.102844,-0.076782,1
0.309092,-0.565247,-0.646667,2
0.68349,0.096375,-0.10437,0
0.635736,-0.227173,-0.335449,1
0.696241,-0.018066,-0.183716,0
0.322174,-0.541992,-0.615479,2
0.322392,-0.541199,-0.616577,2
0.310703,-0.565979,-0.645447,2
0.312477,-0.566406,-0.643982,2
0.60504,-0.080872,-0.300232,1
0.713165,0.038269,-0.177063,0
0.535928,-0.151184,-0.240479,1
0.804544,0.06366,-0.027222,1
0.664303,0.108337,-0.126343,0
0.629739,-0.224548,-0.365356,1
0.839539,-0.018616,-0.203918,0
0.313731,-0.56665,-0.64447,2
0.808083,0.003906,-0.19165,0
0.802649,0.012268,-0.182007,0
0.692913,-0.017761,-0.162659,0
0.670721,0.112976,0.060791,0
0.660016,0.058655,-0.076355,0
0.779305,0.031616,-0.218933,0
0.440529,-0.099121,-0.217896,1
0.323127,-0.543213,-0.614136,2
0.604888,-0.087891,-0.259888,1
0.321701,-0.540894,-0.617065,2
0.68358,-0.037964,0.088867,1
0.322766,-0.542969,-0.613647,2
0.85697,0.037903,-0.214966,0
0.648489,-0.059143,0.079956,1
0.705188,-0.057739,0.000183,1
0.663303,-0.001343,0.064026,1
0.322235,-0.542419,-0.614929,2
0.322437,-0.542725,-0.614929,2
0.806434,-0.023315,-0.240845,0
0.854684,-0.030762,-0.097229,0
0.843208,-0.094177,-0.227844,0
0.845456,-0.102478,-0.171936,0
0.330959,-0.542603,-0.61261,2
0.309865,-0.564087,-0.647156,2
0.676827,-0.046509,0.042175,1
0.495522,-0.060547,-0.234863,1
0.503843,-0.152527,-0.205505,1
0.322655,-0.541199,-0.615784,2
0.685713,0.009949,0.014404,1
0.310718,-0.565186,-0.646057,2
0.802058,0.143982,-0.095825,1
0.686204,-0.138367,-0.283752,1
0.667892,-0.156555,-0.309998,1
0.709258,0.015137,0.03241,1
0.330504,-0.540955,-0.613281,2
0.657575,0.040222,-0.098877,0
0.646922,-0.164246,-0.297852,1
0.658775,0.107361,-0.17688,0
0.806924,0.032837,-0.21521,0
0.78594,0.044983,-0.157349,0
0.330223,-0.542114,-0.612549,2
0.783792,0.041931,-0.0224,1
0.698831,0.057922,-0.171692,0
0.675095,-0.058594,-0.33429,1
0.690249,0.079407,-0.192383,0
0.676023,0.067017,-0.165833,0
0.666758,-0.029785,-0.321777,1
0.700354,0.051636,-0.178406,0
0.664268,0.077759,-0.15863,0
0.324006,-0.541443,-0.615234,2
0.332054,-0.542786,-0.612183,2
0.858344,-0.024353,-0.209106,0
0.75232,-0.006104,-0.143799,0
0.308894,-0.565491,-0.64624,2
0.314219,-0.567566,-0.643311,2
0.647608,0.00177,-0.078918,0
0.707606,0.009094,0.065002,1
0.824195,0.000366,-0.200562,0
0.322916,-0.540894,-0.61554,2
0.75492,0.081055,-0.187378,0
0.31916,-0.540222,-0.617615,2
0.662768,0.079468,-0.141235,0
0.65477,-0.049255,0.069885,1
0.692348,0.03125,-0.000549,1
0.661539,-0.109802,-0.35321,1
0.325556,-0.541382,-0.613953,2
0.758758,0.027954,-0.205444,0
0.80076,0.102478,-0.041626,1
0.310945,-0.56427,-0.646362,2
0.644061,0.087402,-0.123779,0
0.711028,-0.029785,0.026672,1
0.630874,-0.018616,-0.082703,0
0.84716,0.047424,-0.195557,0
0.313978,-0.567444,-0.643921,2
0.629411,-0.238831,-0.364197,1
0.620585,-0.016724,0.085388,1
0.331551,-0.542664,-0.61261,2
0.760248,0.025452,-0.173828,0
0.322934,-0.54187,-0.615234,2
0.650903,-0.033264,0.059387,1
0.646457,0.085388,-0.111328,0
0.824901,0.144165,-0.044128,1
0.519901,-0.125671,-0.287048,1
0.31031,-0.56427,-0.646667,2
0.311179,-0.565613,-0.644958,2
0.867028,0.013733,-0.184326,0
0.549755,-0.100586,-0.334778,1
0.312649,-0.566101,-0.644592,2
0.669981,0.084717,-0.117249,0
0.654769,-0.138855,-0.283752,1
0.331706,-0.542114,-0.612732,2
0.865652,-0.099854,-0.174683,0
0.656707,-0.047119,0.068237,1
0.727009,-0.027954,-0.20575,0
0.325584,-0.541626,-0.61377,2
0.808244,-0.035461,-0.217896,0
0.842413,0.096191,-0.078369,1
0.312409,-0.565369,-0.645081,2
0.863411,-0.047668,-0.219788,0
0.468635,-0.193298,-0.185181,1
0.639026,-0.017334,-0.097717,0
0.821099,-0.027954,-0.195862,0
0.801427,-0.012268,-0.208374,0
0.56645,-0.110535,-0.369629,1
0.330636,-0.541565,-0.612671,2
0.323662,-0.541931,-0.614563,2
0.644266,-0.120789,-0.258972,1
0.330693,-0.542786,-0.612732,2
0.86846,-0.102478,-0.172913,0
0.323391,-0.541992,-0.614746,2
0.324701,-0.540588,-0.615479,2
0.504069,-0.08197,-0.195862,1
0.717209,0.014221,0.008972,1
0.800663,0.02301,-0.199158,0
0.330616,-0.541565,-0.613525,2
0.869017,-0.045105,-0.21344,0
0.325773,-0.542297,-0.612793,2
0.322809,-0.542908,-0.614807,2
0.308516,-0.564697,-0.647461,2
0.323796,-0.54126,-0.61499,2
0.633443,-0.040649,0.068787,1
0.663309,-0.141663,-0.321716,1
0.311086,-0.567017,-0.644775,2
0.8449,0.055298,-0.234985,0
0.669026,-0.142517,-0.246704,1
0.322542,-0.542114,-0.61499,2
0.310481,-0.564514,-0.646912,2
0.695515,0.034363,-0.101685,0
0.818443,-0.0224,-0.222473,0
0.325384,-0.541443,-0.614319,2
0.687815,0.069885,-0.146729,0
0.848999,-0.058899,-0.195313,0
0.309501,-0.564758,-0.646667,2
0.31098,-0.565186,-0.645081,2
0.755329,-0.026428,-0.15564,0
0.682471,-0.039551,-0.112427,0
0.761771,0.032471,-0.165344,0
0.861849,0.054321,-0.098633,1
0.694621,0.062439,-0.143494,0
0.591607,-0.177368,-0.297668,1
0.668296,0.080994,-0.129944,0
0.470783,-0.205078,-0.157166,1
0.787914,0.072205,0.013489,1
0.309291,-0.565857,-0.645691,2
0.677547,-0.079468,0.032104,1
0.676217,0.076965,-0.136475,0
0.32292,-0.542725,-0.614441,2
0.311161,-0.565674,-0.644836,2
0.75755,0.057861,-0.175415,0
0.30953,-0.564514,-0.64679,2
0.845221,-0.011292,-0.183411,0
0.838424,0.057495,-0.049255,1
0.331804,-0.542419,-0.612549,2
0.709054,-0.004517,-0.207397,0
0.310659,-0.565063,-0.646423,2
0.331964,-0.542969,-0.611694,2
0.311537,-0.566162,-0.644226,2
0.710369,-0.030457,-0.102783,0
0.311404,-0.565491,-0.645691,2
0.847018,0.166077,-0.043091,1
0.723395,0.072205,-0.171143,0
0.847935,0.175354,-0.059509,1
0.671718,-0.00415,0.060974,1
0.331352,-0.542664,-0.612671,2
0.605806,-0.202698,-0.34314,1
0.83417,0.100098,0.010986,1
0.762487,0.027161,-0.04541,1
0.789995,-0.012512,-0.183228,0
0.771428,-0.014832,-0.141357,0
0.307898,-0.562805,-0.648438,2
0.816079,0.065735,-0.067139,1
0.314034,-0.567566,-0.643555,2
0.323509,-0.541138,-0.615295,2
0.630196,-0.185425,-0.28418,1
0.331553,-0.542175,-0.612854,2
0.827304,0.221741,-0.049133,1
0.71337,-0.004211,-0.15094,0
0.323601,-0.541504,-0.615112,2
0.773791,0.026917,-0.146057,0
0.30888,-0.563599,-0.647705,2
0.685125,0.055359,-0.130615,0
0.322351,-0.542664,-0.614136,2
0.513501,-0.173035,-0.23053,1
0.569805,-0.186523,-0.283081,1
0.638946,-0.147522,-0.336731,1
0.726139,-0.006165,-0.210571,0
0.83372,0.155701,-0.090271,1
0.331055,-0.542114,-0.613037,2
0.84055,-0.007019,-0.225159,0
0.331264,-0.54248,-0.612366,2
0.324884,-0.540649,-0.614624,2
0.3118,-0.565063,-0.645874,2
0.842671,-0.02655,-0.200745,0
0.311811,-0.567261,-0.644287,2
0.310781,-0.567078,-0.644714,2
0.323469,-0.541748,-0.614685,2
0.677717,0.004211,0.033264,1
0.31147,-0.56366,-0.646912,2
0.588762,-0.063477,-0.309021,1
0.312368,-0.565491,-0.645264,2
0.704087,0.023804,-0.129089,0
0.849288,-0.063477,-0.161499,0
0.713987,0.034485,-0.141052,0
0.834245,-0.00238,-0.112183,0
0.325654,-0.542175,-0.613953,2
0.602122,-0.184021,-0.372314,1
0.652039,-0.067688,0.052124,1
0.323836,-0.540466,-0.615479,2
0.321815,-0.541687,-0.614807,2
0.755579,0.00116,-0.159363,0
0.667812,0.09198,-0.162537,0
0.323593,-0.540649,-0.61554,2
0.756732,-0.003784,-0.010803,1
0.44263,-0.137512,-0.211304,1
0.419079,-0.101379,-0.166809,1
0.332431,-0.542847,-0.611267,2
0.329824,-0.541077,-0.613586,2
0.617534,-0.184509,-0.388245,1
0.51616,-0.27356,-0.179626,1
0.803604,0.070557,-0.244751,0
0.586858,-0.089905,-0.248596,1
0.323576,-0.541748,-0.615051,2
0.322126,-0.542297,-0.615234,2
0.32269,-0.53949,-0.615479,2
0.311391,-0.565002,-0.64624,2
0.728663,0.040283,-0.141785,0
0.839611,0.025085,-0.175903,0
0.312051,-0.563721,-0.647156,2
0.309669,-0.563782,-0.6474,2
0.655337,-0.06488,-0.335449,1
0.804647,-0.072571,-0.184448,0
0.310268,-0.563416,-0.647278,2
0.65525,-0.002197,0.066895,1
0.67019,0.095276,-0.098022,0
0.689658,-0.00116,0.041199,1
0.309652,-0.56604,-0.645203,2
0.314051,-0.567444,-0.643616,2
0.322785,-0.54248,-0.614868,2
0.780863,-0.016296,-0.216187,0
0.668231,0.107483,-0.179016,0
0.660007,-0.003906,-0.069946,0
0.674037,-0.09375,-0.288818,1
0.310922,-0.565796,-0.645386,2
0.839038,0.050354,-0.267639,0
0.580038,-0.065918,-0.220825,1
0.646611,-0.216797,-0.328491,1
0.64389,0.088135,-0.13269,0
0.820841,0.06488,-0.273071,0
0.865446,-0.05603,-0.181274,0
0.878589,-0.028748,-0.130737,0
0.819764,-0.01947,-0.189819,0
0.682531,0.070862,-0.124878,0
0.832679,0.137878,-0.080688,1
0.74253,0.028687,-0.202332,0
0.672331,-0.015137,-0.08313,0
0.839197,0.020935,-0.208069,0
0.312965,-0.565552,-0.645691,2
0.650868,-0.026123,0.049255,1
0.465689,-0.205261,-0.14502,1
0.736594,-0.029419,-0.199707,0
0.694473,0.062012,-0.143799,0
0.710898,0.075928,-0.148804,0
0.664678,-0.046082,0.042297,1
0.666729,0.028503,-0.09082,0
0.835544,0.140381,-0.086426,1
0.646184,-0.182556,-0.28894,1
0.717454,0.008118,0.026733,1
0.331504,-0.541809,-0.612549,2
0.824485,0.049011,-0.030579,1
0.331716,-0.542236,-0.612244,2
0.332939,-0.542297,-0.611572,2
0.75769,0.012146,-0.163391,0
0.886223,-0.133423,-0.148865,0
0.63565,-0.022339,-0.155029,0
0.312976,-0.564941,-0.645142,2
0.310519,-0.565247,-0.645752,2
0.322498,-0.5401,-0.615845,2
0.790494,0.000366,-0.231689,0
0.651087,-0.052917,0.073914,1
0.686589,-0.038696,-0.001709,1
0.675035,-0.010437,0.054199,1
0.808676,0.005554,-0.193176,0
0.322872,-0.54187,-0.615173,2
0.802194,0.062195,-0.054504,1
0.664076,-0.100586,-0.328491,1
0.634348,-0.235474,-0.35199,1
0.556968,-0.104553,-0.266602,1
0.73373,0.06543,-0.190613,0
0.845571,-0.013062,-0.17688,0
0.682552,0.054016,-0.146667,0
0.330271,-0.541687,-0.612854,2
0.33058,-0.54187,-0.612244,2
0.311469,-0.567871,-0.643799,2
0.5807,-0.094421,-0.306335,1
0.569211,-0.081909,-0.245117,1
0.730586,0.041687,0.006226,1
0.322203,-0.541504,-0.614624,2
0.452528,-0.17688,-0.186035,1
0.310818,-0.566406,-0.645325,2
0.330636,-0.542175,-0.612366,2
0.675293,-0.022583,0.057922,1
0.656147,-0.045837,-0.152649,0
0.677145,0.06543,-0.15094,0
0.323585,-0.541748,-0.614624,2
0.675582,-0.058533,-0.333435,1
0.681574,-0.023193,-0.160461,0
0.829195,0.015686,-0.198853,0
0.837287,0.054688,-0.04834,1
0.677429,0.004089,-0.181274,0
0.655336,0.112122,-0.18042,0
0.314373,-0.567688,-0.643127,2
0.309022,-0.565491,-0.646179,2
0.429918,-0.132507,-0.204407,1
0.729812,-0.022766,-0.014954,1
0.646236,-0.003662,-0.086243,0
0.421936,-0.121094,-0.228516,1
0.322726,-0.542419,-0.615234,2
0.790469,0.166687,-0.064209,1
0.323497,-0.541321,-0.615234,2
0.331824,-0.541931,-0.612549,2
0.445603,-0.115234,-0.165649,1
0.710024,-0.030579,-0.102234,0
0.799587,-0.002136,-0.160156,0
0.307533,-0.563049,-0.648438,2
0.667946,-0.110596,-0.354797,1
0.325229,-0.541626,-0.61377,2
0.646838,0.083008,-0.10321,0
0.847922,-0.022888,-0.209595,0
0.709258,-0.032104,-0.101257,0
0.310802,-0.566895,-0.64502,2
0.324038,-0.542419,-0.614075,2
0.307499,-0.562927,-0.64856,2
0.309758,-0.564087,-0.6474,2
0.323171,-0.543335,-0.61438,2
0.655478,0.062195,-0.104919,0
0.665567,0.026489,-0.113892,0
0.706566,0.020081,-0.130981,0
0.311566,-0.565063,-0.646179,2
0.766069,0.053772,-0.201355,0
0.51272,-0.174866,-0.225037,1
0.311828,-0.564636,-0.646118,2
0.67657,-0.02179,0.037354,1
0.681127,0.070618,-0.125671,0
0.845194,0.014832,-0.167664,0
0.683569,0.091919,-0.117126,0
0.707297,0.004822,-0.098877,0
0.715393,-0.008057,0.037048,1
0.313434,-0.56665,-0.644653,2
0.312805,-0.565857,-0.645386,2
0.515062,-0.119263,-0.166138,1
0.31233,-0.565369,-0.645081,2
0.683702,-0.134338,-0.283813,1
0.310172,-0.565918,-0.645447,2
0.332122,-0.542603,-0.611511,2
0.797461,0.056458,-0.021423,1
0.838311,-0.050171,-0.228271,0
0.321021,-0.539978,-0.616394,2
0.318925,-0.539856,-0.618103,2
0.606781,-0.074646,0.064087,1
0.661976,-0.066101,0.055115,1
0.67164,0.001099,0.032288,1
0.322555,-0.543335,-0.614563,2
0.710681,0.083801,-0.168091,0
0.850954,-0.030701,-0.208984,0
0.460988,-0.137695,-0.173218,1
0.815645,-0.047729,-0.2146,0
0.836518,-0.007263,-0.211914,0
0.310137,-0.566772,-0.645447,2
0.741454,-0.03125,-0.219543,0
0.821955,-0.071716,-0.197388,0
0.310792,-0.566833,-0.644653,2
0.732631,-0.000977,-0.127808,0
0.681657,-0.133118,-0.283203,1
0.664493,-0.019348,0.071106,1
0.636962,-0.0177,0.082764,1
0.847361,-0.029236,-0.209656,0
0.76817,-0.060486,-0.153381,0
0.790538,0.090698,-0.041321,1
0.675705,-0.05896,-0.331909,1
